Date,news_title,close_price
2021-11-30 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",70702000.0
2021-11-30 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),70702000.0
2021-11-30 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",70702000.0
2021-11-30 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",70702000.0
2021-11-30 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",70702000.0
2021-11-30 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,70702000.0
2021-12-01 09:00:00,하락한 비트코인,70936000.0
2021-12-01 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",70936000.0
2021-12-01 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",70936000.0
2021-12-01 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",70936000.0
2021-12-01 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",70936000.0
2021-12-01 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),70936000.0
2021-12-01 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",70936000.0
2021-12-01 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",70936000.0
2021-12-01 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",70936000.0
2021-12-01 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,70936000.0
2021-12-02 09:00:00,하락한 비트코인,70539000.0
2021-12-02 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",70539000.0
2021-12-02 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",70539000.0
2021-12-02 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",70539000.0
2021-12-02 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",70539000.0
2021-12-02 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),70539000.0
2021-12-02 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",70539000.0
2021-12-02 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",70539000.0
2021-12-02 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",70539000.0
2021-12-02 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,70539000.0
2021-12-03 09:00:00,하락한 비트코인,68053000.0
2021-12-03 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",68053000.0
2021-12-03 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",68053000.0
2021-12-03 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",68053000.0
2021-12-03 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",68053000.0
2021-12-03 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),68053000.0
2021-12-03 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",68053000.0
2021-12-03 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",68053000.0
2021-12-03 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",68053000.0
2021-12-03 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,68053000.0
2021-12-04 09:00:00,하락한 비트코인,62206000.0
2021-12-04 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",62206000.0
2021-12-04 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",62206000.0
2021-12-04 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",62206000.0
2021-12-04 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",62206000.0
2021-12-04 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),62206000.0
2021-12-04 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",62206000.0
2021-12-04 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",62206000.0
2021-12-04 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",62206000.0
2021-12-04 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,62206000.0
2021-12-05 09:00:00,하락한 비트코인,61877000.0
2021-12-05 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",61877000.0
2021-12-05 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",61877000.0
2021-12-05 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",61877000.0
2021-12-05 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",61877000.0
2021-12-05 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),61877000.0
2021-12-05 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",61877000.0
2021-12-05 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",61877000.0
2021-12-05 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",61877000.0
2021-12-05 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,61877000.0
2021-12-06 09:00:00,하락한 비트코인,62626000.0
2021-12-06 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",62626000.0
2021-12-06 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",62626000.0
2021-12-06 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",62626000.0
2021-12-06 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",62626000.0
2021-12-06 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),62626000.0
2021-12-06 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",62626000.0
2021-12-06 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",62626000.0
2021-12-06 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",62626000.0
2021-12-06 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,62626000.0
2021-12-07 09:00:00,하락한 비트코인,63204000.0
2021-12-07 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",63204000.0
2021-12-07 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",63204000.0
2021-12-07 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",63204000.0
2021-12-07 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",63204000.0
2021-12-07 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),63204000.0
2021-12-07 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",63204000.0
2021-12-07 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",63204000.0
2021-12-07 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",63204000.0
2021-12-07 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,63204000.0
2021-12-08 09:00:00,하락한 비트코인,62217000.0
2021-12-08 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",62217000.0
2021-12-08 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",62217000.0
2021-12-08 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",62217000.0
2021-12-08 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",62217000.0
2021-12-08 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),62217000.0
2021-12-08 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",62217000.0
2021-12-08 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",62217000.0
2021-12-08 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",62217000.0
2021-12-08 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,62217000.0
2021-12-09 09:00:00,하락한 비트코인,59425000.0
2021-12-09 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",59425000.0
2021-12-09 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",59425000.0
2021-12-09 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",59425000.0
2021-12-09 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",59425000.0
2021-12-09 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),59425000.0
2021-12-09 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",59425000.0
2021-12-09 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",59425000.0
2021-12-09 09:00:00,"미 SEC, 바이낸스·CEO 제소, 비트코인 하락",59425000.0
2021-12-09 09:00:00,챗GPT에 밀린 비트코인…올해 들어 월 기준 첫 하락,59425000.0
2021-12-10 09:00:00,하락한 비트코인,59683000.0
2021-12-10 09:00:00,"비트코인, '美 FOMC 여파' 한때 석달 만에 2만5천달러 하회",59683000.0
2021-12-10 09:00:00,"美 법무부, 2011년 비트코인 64만개 해킹한 러시아인 2명 기소",59683000.0
2021-12-10 09:00:00,"""매달 10~14% 수익 주겠다""…억대 비트코인 투자사기 50대 집유",59683000.0
2021-12-10 09:00:00,"비트코인, '미 FOMC 여파' 한때 석달 만에 2만5천달러 하회",59683000.0
2021-12-10 09:00:00,금융당국 등록사업자까지…코인예치서비스 잇단 출금 중단(종합),59683000.0
2021-12-10 09:00:00,"美 SEC, 바이낸스·CEO 제소…비트코인, 2만6천달러 하회(종합2보)",59683000.0
2021-12-10 09:00:00,"美 SEC, 바이낸스 이어 코인베이스도 제소…비트코인은 반등(종합)",59683000.0
